value,designator,barcode,,mean,0.164993062,,,,
0.1568,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1728,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1601,UD8_1,"	M0540064PI27407904D",,,,,,,
0.183,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1804,UD8_1,"	M0540064PI274079029",,,,,,,
0.148,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1662,UD8_1,"	M0540064PI274079036",,,,,,,
0.1688,UD8_1,"	M0540064PI274079049",,,,,,,
0.157,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1409,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1712,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1693,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1611,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1742,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1669,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1522,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1333,UD8_1,"	M0540064PI274079021",,,,,,,
0.1642,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1535,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1527,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1528,UD8_1,"	M0540064PI27407904G",,,,,,,
0.162,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1597,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1687,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1717,UD8_1,"	M0540064PI274079022",,,,,,,
0.1995,UD8_1,"	M0540064PI274079026",,,,,,,
0.1676,UD8_1,"	M0540064PI274079045",,,,,,,
0.173,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2219,UD8_1,"	M0540064PI27407904A",,,,,,,
0.16,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1754,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1599,UD8_1,"	M0540064PI27407902J",,,,,,,
0.191,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1882,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1715,UD8_1,"	M0540064PI274079048",,,,,,,
0.1653,UD8_1,"	M0540064PI274079042",,,,,,,
0.166,UD8_1,"	M0540064PI274079040",,,,,,,
0.1722,UD8_1,"	M0540064PI274079047",,,,,,,
0.1858,UD8_1,"	M0540064PI274079043",,,,,,,
0.1683,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.154,UD8_1,"	M0540064PI274079046",,,,,,,
0.1722,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1666,UD8_1,"	M0540064PI27407903R",,,,,,,
0.157,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1529,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1658,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1457,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1479,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1581,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2359,UD8_1,"	M0540064PI274079044",,,,,,,
0.1666,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1909,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1745,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1579,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1566,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1766,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1723,UD8_1,"	M0540064PI27407900W",,,,,,,
0.171,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1638,UD8_1,"	M0540064PI27407900D",,,,,,,
0.166,UD8_1,"	M0540064PI27407901G",,,,,,,
0.172,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1739,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1761,UD8_1,"	M0540064PI274079001",,,,,,,
0.1591,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1723,UD8_1,"	M0540064PI274079013",,,,,,,
0.1762,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1699,UD8_1,"	M0540064PI274079017",,,,,,,
0.1857,UD8_1,"	M0540064PI274079012",,,,,,,
0.1564,UD8_1,"	M0540064PI274079010",,,,,,,
0.1732,UD8_1,"	M0540064PI274079009",,,,,,,
0.1555,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1689,UD8_1,"	M0540064PI274079008",,,,,,,
0.1744,UD8_1,"	M0540064PI274079007",,,,,,,
0.1531,UD8_1,"	M0540064PI274079016",,,,,,,
0.153,UD8_1,"	M0540064PI274079003",,,,,,,
0.1603,UD8_1,"	M0540064PI274079011",,,,,,,
0.1684,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1586,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1748,UD8_1,"	M0540064PI274079033",,,,,,,
0.1551,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1767,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1683,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1666,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1578,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1622,UD8_1,"	M0540064PI274079028",,,,,,,
0.1575,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1498,UD8_1,"	M0540064PI274079019",,,,,,,
0.2026,UD8_1,"	M0540064PI27407901M",,,,,,,
0.14,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1629,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1662,UD8_1,"	M0540064PI274079020",,,,,,,
0.1587,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1636,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1688,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1737,UD8_1,"	M0540064PI274079023",,,,,,,
0.1574,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1644,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1732,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1528,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1556,UD8_1,"	M0540064PI274079025",,,,,,,
0.175,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1642,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1565,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1712,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1748,UD8_1,"	M0540064PI274079029",,,,,,,
0.1454,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1691,UD8_1,"	M0540064PI274079036",,,,,,,
0.1634,UD8_1,"	M0540064PI274079049",,,,,,,
0.1559,UD8_1,"	M0540064PI27407904E",,,,,,,
0.141,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1791,UD8_1,"	M0540064PI27407903P",,,,,,,
0.159,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1586,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1857,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1818,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1495,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1396,UD8_1,"	M0540064PI274079021",,,,,,,
0.1558,UD8_1,"	M0540064PI27407904K",,,,,,,
0.154,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1698,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1529,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1655,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1591,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1835,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1658,UD8_1,"	M0540064PI274079022",,,,,,,
0.1871,UD8_1,"	M0540064PI274079026",,,,,,,
0.1703,UD8_1,"	M0540064PI274079045",,,,,,,
0.1684,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2243,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1617,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1622,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1622,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1914,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1894,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1679,UD8_1,"	M0540064PI274079048",,,,,,,
0.1609,UD8_1,"	M0540064PI274079042",,,,,,,
0.1637,UD8_1,"	M0540064PI274079040",,,,,,,
0.1685,UD8_1,"	M0540064PI274079047",,,,,,,
0.1811,UD8_1,"	M0540064PI274079043",,,,,,,
0.1604,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1585,UD8_1,"	M0540064PI274079046",,,,,,,
0.17,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1583,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1479,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1665,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1615,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1483,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1389,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1677,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2409,UD8_1,"	M0540064PI274079044",,,,,,,
0.1799,UD8_1,"	M0540064PI27407901S",,,,,,,
0.2017,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1744,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1447,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1619,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1563,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1645,UD8_1,"	M0540064PI27407900W",,,,,,,
0.173,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1584,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1625,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1638,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1727,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1722,UD8_1,"	M0540064PI274079001",,,,,,,
0.1748,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1573,UD8_1,"	M0540064PI274079013",,,,,,,
0.1931,UD8_1,"	M0540064PI27407900H",,,,,,,
0.172,UD8_1,"	M0540064PI274079017",,,,,,,
0.1736,UD8_1,"	M0540064PI274079012",,,,,,,
0.1684,UD8_1,"	M0540064PI274079010",,,,,,,
0.1661,UD8_1,"	M0540064PI274079009",,,,,,,
0.148,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1739,UD8_1,"	M0540064PI274079008",,,,,,,
0.1568,UD8_1,"	M0540064PI274079007",,,,,,,
0.1466,UD8_1,"	M0540064PI274079016",,,,,,,
0.1537,UD8_1,"	M0540064PI274079003",,,,,,,
0.155,UD8_1,"	M0540064PI274079011",,,,,,,
0.1687,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1596,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1834,UD8_1,"	M0540064PI274079033",,,,,,,
0.155,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1891,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1647,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1692,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1592,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1756,UD8_1,"	M0540064PI274079028",,,,,,,
0.1577,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1535,UD8_1,"	M0540064PI274079019",,,,,,,
0.2352,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1563,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1681,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1683,UD8_1,"	M0540064PI274079020",,,,,,,
0.1738,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1691,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1575,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1732,UD8_1,"	M0540064PI274079023",,,,,,,
0.1609,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1493,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1684,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1517,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1644,UD8_1,"	M0540064PI274079025",,,,,,,
0.1544,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1702,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1547,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1769,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1625,UD8_1,"	M0540064PI274079029",,,,,,,
0.1495,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1624,UD8_1,"	M0540064PI274079036",,,,,,,
0.168,UD8_1,"	M0540064PI274079049",,,,,,,
0.168,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1407,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1717,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1787,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1597,UD8_1,"	M0540064PI27407902C",,,,,,,
0.164,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1707,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1573,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1255,UD8_1,"	M0540064PI274079021",,,,,,,
0.1732,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1465,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1601,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1517,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1787,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1522,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1754,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1738,UD8_1,"	M0540064PI274079022",,,,,,,
0.1968,UD8_1,"	M0540064PI274079026",,,,,,,
0.1684,UD8_1,"	M0540064PI274079045",,,,,,,
0.1719,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2174,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1609,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1777,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1592,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1883,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1993,UD8_1,"	M0540064PI27407904F",,,,,,,
0.167,UD8_1,"	M0540064PI274079048",,,,,,,
0.1515,UD8_1,"	M0540064PI274079042",,,,,,,
0.1715,UD8_1,"	M0540064PI274079040",,,,,,,
0.1664,UD8_1,"	M0540064PI274079047",,,,,,,
0.1842,UD8_1,"	M0540064PI274079043",,,,,,,
0.1644,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1486,UD8_1,"	M0540064PI274079046",,,,,,,
0.1662,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1661,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1649,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1576,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1649,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1431,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1477,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1751,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2108,UD8_1,"	M0540064PI274079044",,,,,,,
0.1834,UD8_1,"	M0540064PI27407901S",,,,,,,
0.2066,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1717,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1661,UD8_1,"	M0540064PI27407900F",,,,,,,
0.1505,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1582,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1724,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1637,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1656,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1585,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1609,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1719,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1739,UD8_1,"	M0540064PI274079001",,,,,,,
0.1693,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.15,UD8_1,"	M0540064PI274079013",,,,,,,
0.1738,UD8_1,"	M0540064PI27407900H",,,,,,,
0.163,UD8_1,"	M0540064PI274079017",,,,,,,
0.1736,UD8_1,"	M0540064PI274079012",,,,,,,
0.1678,UD8_1,"	M0540064PI274079010",,,,,,,
0.1804,UD8_1,"	M0540064PI274079009",,,,,,,
0.1543,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1708,UD8_1,"	M0540064PI274079008",,,,,,,
0.1598,UD8_1,"	M0540064PI274079007",,,,,,,
0.1598,UD8_1,"	M0540064PI274079016",,,,,,,
0.1635,UD8_1,"	M0540064PI274079003",,,,,,,
0.1548,UD8_1,"	M0540064PI274079011",,,,,,,
0.1751,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1574,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1736,UD8_1,"	M0540064PI274079033",,,,,,,
0.1482,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1843,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1588,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1573,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1589,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1633,UD8_1,"	M0540064PI274079028",,,,,,,
0.1658,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1571,UD8_1,"	M0540064PI274079019",,,,,,,
0.1966,UD8_1,"	M0540064PI27407901M",,,,,,,
0.1526,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1674,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1697,UD8_1,"	M0540064PI274079020",,,,,,,
0.1551,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1782,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1697,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1736,UD8_1,"	M0540064PI274079023",,,,,,,
0.1658,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1644,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1613,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1536,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1569,UD8_1,"	M0540064PI274079025",,,,,,,
0.1652,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1661,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1602,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1911,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1692,UD8_1,"	M0540064PI274079029",,,,,,,
0.1511,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1699,UD8_1,"	M0540064PI274079036",,,,,,,
0.1655,UD8_1,"	M0540064PI274079049",,,,,,,
0.1596,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1396,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1634,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1587,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1572,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1717,UD8_1,"	M0540064PI27407902D",,,,,,,
0.1776,UD8_1,"	M0540064PI27407902A",,,,,,,
0.1483,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1399,UD8_1,"	M0540064PI274079021",,,,,,,
0.1769,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1531,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1696,UD8_1,"	M0540064PI27407904N",,,,,,,
0.1434,UD8_1,"	M0540064PI27407904G",,,,,,,
0.17,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1628,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1834,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1718,UD8_1,"	M0540064PI274079022",,,,,,,
0.1968,UD8_1,"	M0540064PI274079026",,,,,,,
0.1604,UD8_1,"	M0540064PI274079045",,,,,,,
0.1742,UD8_1,"	M0540064PI27407904C",,,,,,,
0.1936,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1705,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1715,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1589,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1809,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1813,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1743,UD8_1,"	M0540064PI274079048",,,,,,,
0.1401,UD8_1,"	M0540064PI274079042",,,,,,,
0.1606,UD8_1,"	M0540064PI274079040",,,,,,,
0.1708,UD8_1,"	M0540064PI274079047",,,,,,,
0.1865,UD8_1,"	M0540064PI274079043",,,,,,,
0.1623,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1537,UD8_1,"	M0540064PI274079046",,,,,,,
0.1748,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1597,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1542,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1636,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1616,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1542,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1489,UD8_1,"	M0540064PI27407903D",,,,,,,
0.174,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2023,UD8_1,"	M0540064PI274079044",,,,,,,
0.1863,UD8_1,"	M0540064PI27407901S",,,,,,,
0.2092,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1639,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.16,UD8_1,"	M0540064PI27407900F",,,,,,,
0.157,UD8_1,"	M0540064PI27407901E",,,,,,,
0.1604,UD8_1,"	M0540064PI27407901F",,,,,,,
0.1581,UD8_1,"	M0540064PI27407900W",,,,,,,
0.1645,UD8_1,"	M0540064PI27407900Y",,,,,,,
0.1558,UD8_1,"	M0540064PI27407900D",,,,,,,
0.1621,UD8_1,"	M0540064PI27407901G",,,,,,,
0.1761,UD8_1,"	M0540064PI27407900B",,,,,,,
0.1615,UD8_1,"	M0540064PI27407900C",,,,,,,
0.1694,UD8_1,"	M0540064PI274079001",,,,,,,
0.1809,UD8_1,"	M0540064PI27407900Z",,,,,,,
0.1598,UD8_1,"	M0540064PI274079013",,,,,,,
0.1899,UD8_1,"	M0540064PI27407900H",,,,,,,
0.1634,UD8_1,"	M0540064PI274079017",,,,,,,
0.1665,UD8_1,"	M0540064PI274079012",,,,,,,
0.1643,UD8_1,"	M0540064PI274079010",,,,,,,
0.1636,UD8_1,"	M0540064PI274079009",,,,,,,
0.1568,UD8_1,"	M0540064PI27407901K",,,,,,,
0.1641,UD8_1,"	M0540064PI274079008",,,,,,,
0.1538,UD8_1,"	M0540064PI274079007",,,,,,,
0.1457,UD8_1,"	M0540064PI274079016",,,,,,,
0.1625,UD8_1,"	M0540064PI274079003",,,,,,,
0.1509,UD8_1,"	M0540064PI274079011",,,,,,,
0.178,UD8_1,"	M0540064PI27407900E",,,,,,,
0.1618,UD8_1,"	M0540064PI27407900N",,,,,,,
0.1853,UD8_1,"	M0540064PI274079033",,,,,,,
0.1571,UD8_1,"	M0540064PI27407902X",,,,,,,
0.1803,UD8_1,"	M0540064PI27407902U",,,,,,,
0.1643,UD8_1,"	M0540064PI27407902N",,,,,,,
0.1503,UD8_1,"	M0540064PI27407901X",,,,,,,
0.1599,UD8_1,"	M0540064PI27407901W",,,,,,,
0.1789,UD8_1,"	M0540064PI274079028",,,,,,,
0.1664,UD8_1,"	M0540064PI27407901V",,,,,,,
0.1522,UD8_1,"	M0540064PI274079019",,,,,,,
0.1978,UD8_1,"	M0540064PI27407901M",,,,,,,
0.154,UD8_1,"	M0540064PI27407901P",,,,,,,
0.1662,UD8_1,"	M0540064PI27407901U",,,,,,,
0.1638,UD8_1,"	M0540064PI274079020",,,,,,,
0.1643,UD8_1,"	M0540064PI27407900S",,,,,,,
0.1847,UD8_1,"	M0540064PI27407900V",,,,,,,
0.1508,UD8_1,"	M0540064PI27407901L",,,,,,,
0.1868,UD8_1,"	M0540064PI274079023",,,,,,,
0.1611,UD8_1,"	M0540064PI27407901N",,,,,,,
0.1651,UD8_1,"	M0540064PI27407901J",,,,,,,
0.1617,UD8_1,"	M0540064PI27407901R",,,,,,,
0.1577,UD8_1,"	M0540064PI27407902T",,,,,,,
0.1582,UD8_1,"	M0540064PI274079025",,,,,,,
0.1498,UD8_1,"	M0540064PI27407902S",,,,,,,
0.1597,UD8_1,"	M0540064PI27407902M",,,,,,,
0.1546,UD8_1,"	M0540064PI27407904D",,,,,,,
0.1806,UD8_1,"	M0540064PI27407903Z",,,,,,,
0.1695,UD8_1,"	M0540064PI274079029",,,,,,,
0.1509,UD8_1,"	M0540064PI27407901C",,,,,,,
0.1543,UD8_1,"	M0540064PI274079036",,,,,,,
0.1651,UD8_1,"	M0540064PI274079049",,,,,,,
0.1603,UD8_1,"	M0540064PI27407904E",,,,,,,
0.1395,UD8_1,"	M0540064PI27407904B",,,,,,,
0.1702,UD8_1,"	M0540064PI27407903P",,,,,,,
0.1771,UD8_1,"	M0540064PI27407902E",,,,,,,
0.1684,UD8_1,"	M0540064PI27407902C",,,,,,,
0.1514,UD8_1,"	M0540064PI27407902D",,,,,,,
0.161,UD8_1,"	M0540064PI27407902A",,,,,,,
0.154,UD8_1,"	M0540064PI27407904J",,,,,,,
0.1388,UD8_1,"	M0540064PI274079021",,,,,,,
0.1686,UD8_1,"	M0540064PI27407904K",,,,,,,
0.1494,UD8_1,"	M0540064PI27407904M",,,,,,,
0.1549,UD8_1,"	M0540064PI27407904N",,,,,,,
0.15,UD8_1,"	M0540064PI27407904G",,,,,,,
0.1716,UD8_1,"	M0540064PI27407904H",,,,,,,
0.1522,UD8_1,"	M0540064PI27407900J",,,,,,,
0.1828,UD8_1,"	M0540064PI27407901D",,,,,,,
0.1714,UD8_1,"	M0540064PI274079022",,,,,,,
0.2106,UD8_1,"	M0540064PI274079026",,,,,,,
0.1556,UD8_1,"	M0540064PI274079045",,,,,,,
0.1698,UD8_1,"	M0540064PI27407904C",,,,,,,
0.2077,UD8_1,"	M0540064PI27407904A",,,,,,,
0.1565,UD8_1,"	M0540064PI27407902K",,,,,,,
0.1708,UD8_1,"	M0540064PI27407902L",,,,,,,
0.1509,UD8_1,"	M0540064PI27407902J",,,,,,,
0.1818,UD8_1,"	M0540064PI27407902V",,,,,,,
0.1998,UD8_1,"	M0540064PI27407904F",,,,,,,
0.1602,UD8_1,"	M0540064PI274079048",,,,,,,
0.1562,UD8_1,"	M0540064PI274079042",,,,,,,
0.1699,UD8_1,"	M0540064PI274079040",,,,,,,
0.1826,UD8_1,"	M0540064PI274079047",,,,,,,
0.1708,UD8_1,"	M0540064PI274079043",,,,,,,
0.1624,UD8_1,"	M0540064PI27407903Y",,,,,,,
0.1517,UD8_1,"	M0540064PI274079046",,,,,,,
0.1697,UD8_1,"	M0540064PI27407903U",,,,,,,
0.1683,UD8_1,"	M0540064PI27407903R",,,,,,,
0.1595,UD8_1,"	M0540064PI27407901Z",,,,,,,
0.1523,UD8_1,"	M0540064PI27407903K",,,,,,,
0.1657,UD8_1,"	M0540064PI27407903C",,,,,,,
0.1394,UD8_1,"	M0540064PI27407903F",,,,,,,
0.1394,UD8_1,"	M0540064PI27407903D",,,,,,,
0.1672,UD8_1,"	M0540064PI27407902R",,,,,,,
0.2129,UD8_1,"	M0540064PI274079044",,,,,,,
0.1855,UD8_1,"	M0540064PI27407901S",,,,,,,
0.1962,UD8_1,"	M0540064PI27407900A",,,,,,,
0.1769,UD8_1,"	M0540064PI27407902Y",,,,,,,
0.1591,UD8_1,"	M0540064PI27407900F",,,,,,,
0.153,UD8_1,"	M0540064PI27407901E",,,,,,,
